CH3	CH4
37692	34726
37394	34536
37104	34304
36848	34149
36592	33945
36352	33804
36104	33564
35818	33376
35568	33204
35304	33021
35045	32852
34804	32744
34588	32524
34334	32340
34106	32208
33882	32013
33664	31920
33480	31720
33280	31540
33060	31362
32872	31245
32665	31093
32468	30912
32304	30757
32126	30566
31944	30404
31773	30236
31604	30116
31426	29880
31260	29697
31088	29504
30940	29376
30756	29144
30584	28949
30416	28764
30240	28496
30044	28320
29870	28069
29694	27853
29480	27684
29312	27436
29108	27201
28865	27004
28708	26792
28504	26596
28288	26376
28088	26206
27840	25981
27638	25780
27458	25629
27246	25444
27024	25269
26712	25098
26556	24904
26212	24760
26004	24583
25754	24428
25588	24320
25316	24130
25104	24002
24801	23864
24684	23740
24448	23620
24176	23488
23996	23413
23760	23273
23608	23172
23408	23133
23136	23009
23009	22925
22846	22872
22701	22840
22524	22771
22402	22764
22256	22692
22109	22672
21986	22706
21840	22617
21753	22621
21556	22629
21506	22640
21408	22626
21324	22616
21150	22628
21117	22624
20978	22604
20940	22644
20781	22573
20765	22560
20604	22512
20508	22516
20422	22491
20324	22476
20224	22434
20136	22340
20057	22283
19945	22211
19824	22136
19684	22104
19615	22036
19464	21941
19394	21846
19264	21782
19132	21753
19008	21640
18808	21572
18748	21450
18604	21365
18488	21312
18301	21260
18153	21184
18040	21108
17898	21024
17815	21020
17648	20917
17536	20872
17441	20780
17277	20736
17176	20716
16992	20658
16924	20608
16776	20576
16728	20548
16582	20528
16516	20532
16430	20540
16332	20528
16230	20561
16173	20577
16164	20617
16122	20680
16035	20697
16044	20803
16040	20864
16044	20920
16043	21002
15996	21140
16095	21220
16072	21256
16153	21426
16208	21540
16289	21614
16300	21742
16412	21834
16492	21897
16556	21996
16681	22176
16753	22240
16900	22368
16990	22396
17126	22498
17217	22574
17370	22699
17506	22744
17641	22923
17776	23022
17940	23073
18038	23173
18163	23328
18350	23490
18452	23554
18666	23686
18766	23802
18976	24026
19091	24098
19252	24265
19408	24410
19634	24528
19816	24673
19984	24826
20108	24994
20280	25184
20480	25368
20668	25456
20892	25678
21025	25852
21203	26020
21440	26158
21620	26387
21880	26560
22042	26788
22260	26964
22540	27200
22769	27408
23058	27658
23293	27804
23560	28056
23804	28280
24132	28538
24441	28804
24748	29049
25038	29322
25349	29592
25689	29872
26021	30126
26368	30474
26736	30684
27072	30948
27396	31246
27768	31489
28128	31708
28516	31996
28900	32188
29264	32432
29633	32641
30008	32896
30372	33032
30742	33268
31112	33380
31468	33653
31832	33693
32200	33832
32564	33968
32907	34216
33300	34292
33624	34433
33986	34524
34336	34636
34738	34633
35113	34736
35416	34880
35736	34960
36146	35036
36514	35120
36852	35251
37188	35284
37420	35416
37728	35416
38061	35516
38352	35636
38748	35738
38992	35784
39301	35860
39504	35892
39818	35986
40098	36061
40336	36144
40600	36228
40904	36298
41096	36377
41356	36464
41620	36544
41886	36616
42144	36713
42397	36818
42672	36896
42989	36988
43152	37092
43488	37184
43720	37276
43904	37369
44136	37460
44440	37552
44644	37632
44888	37720
45056	37789
45276	37856
45568	37933
45704	37984
45912	38044
46108	38084
46304	38164
46489	38184
46696	38224
46836	38264
46976	38344
47140	38328
47288	38428
47424	38386
47592	38424
47660	38528
47804	38508
47868	38524
48020	38560
48096	38660
48168	38704
48240	38726
48256	38760
48320	38792
48329	38776
48372	38832
48388	38940
48372	38904
48412	38996
48393	39056
48365	39056
48424	39112
48336	39136
48340	39228
48320	39274
48248	39264
48186	39372
48140	39400
48078	39420
48092	39480
47992	39516
47988	39549
47884	39600
47828	39676
47810	39732
47760	39796
47809	39844
47737	39888
47696	39950
47773	40008
47732	40048
47768	40089
47684	40139
47736	40181
47705	40188
47808	40228
47816	40232
47800	40236
47792	40240
47872	40228
47840	40232
47857	40192
47888	40168
47904	40100
47897	40048
47920	40000
47920	39928
47968	39812
47960	39744
47940	39649
47948	39544
47988	39401
47936	39280
47948	39145
47925	38960
47824	38848
47844	38664
47720	38481
47673	38344
47616	38168
47516	37960
47408	37828
47336	37632
47277	37424
47117	37241
47008	37084
46820	36825
46672	36704
46608	36522
46356	36348
46180	36134
46036	35876
45816	35692
45618	35536
45496	35288
45304	35176
45056	34969
44864	34716
44656	34593
44512	34364
44280	34141
44073	33912
43872	33785
43692	33516
43528	33424
43392	33182
43240	32992
43000	32812
42912	32576
42616	32424
42576	32200
42376	31916
42265	31702
42073	31549
41824	31296
41696	31056
41428	30824
41344	30576
41094	30332
40912	30016
40796	29856
40644	29550
40432	29259
40160	29022
40041	28696
39813	28458
39616	28184
39328	27912
39132	27672
38969	27364
38720	27133
38480	26802
38212	26578
37968	26304
37720	26054
37529	25760
37202	25568
36954	25292
36704	25076
36514	24884
36144	24630
35868	24456
35576	24276
35296	24090
35010	23932
34736	23728
34389	23616
34104	23450
33777	23342
33429	23213
33176	23124
32856	23021
32568	22908
32241	22809
31948	22790
31662	22744
31356	22712
31058	22677
30760	22688
30477	22650
30184	22692
29904	22681
29605	22724
29355	22776
29077	22844
28779	22902
28514	22972
28304	23018
28052	23104
27786	23169
27504	23236
27308	23304
27058	23366
26838	23436
26598	23496
26380	23530
26152	23596
25872	23607
25704	23640
25477	23662
25270	23672
25083	23704
24864	23733
24674	23724
24510	23756
24316	23712
24160	23716
23920	23720
23796	23756
23583	23704
23468	23704
23314	23720
23129	23677
23014	23724
22858	23712
22772	23738
22629	23684
22464	23652
22332	23709
22202	23712
22017	23688
21892	23674
21774	23683
21704	23692
21583	23752
21442	23720
21320	23778
21256	23740
21044	23793
20978	23809
20902	23848
20769	23885
20670	23936
20560	23952
20449	24014
20293	24101
20252	24080
20149	24132
20069	24172
19942	24320
19820	24328
19763	24384
19672	24461
19584	24554
19432	24676
19392	24720
19268	24864
19248	24968
19165	25018
19070	25097
18974	25244
18898	25298
18828	25377
18776	25432
18700	25578
18661	25639
18620	25732
18520	25833
18498	25889
18439	25980
18364	26073
18297	26142
18274	26145
18177	26320
18166	26388
18130	26488
18061	26545
18010	26632
17965	26736
17872	26822
17828	26873
17809	26976
17724	27073
17689	27156
17686	27232
17621	27366
17542	27469
17498	27638
17500	27608
17412	27808
17432	27936
17406	28049
17373	28132
17364	28307
17296	28424
17328	28524
17360	28649
17372	28812
17397	28924
17428	29062
17460	29218
17496	29212
17571	29548
17653	29728
17764	29877
17844	29963
17988	30252
18070	30426
18236	30623
18356	30814
18514	31052
18716	31208
18881	31408
19078	31626
19298	31809
19448	32016
19702	32089
19912	32408
20134	32664
20340	32824
20573	32984
20852	33152
21040	33330
21330	33524
21562	33680
21773	33728
22090	34033
22328	34052
22552	34332
22864	34512
23154	34704
23416	34828
23664	35048
23882	35220
24196	35404
24485	35592
24730	35776
25000	36008
25250	36245
25513	36416
25716	36640
26043	36888
26242	37120
26540	37248
26768	37536
27032	37776
27246	38084
27516	38330
27696	38572
27936	38704
28176	39080
28394	39314
28672	39556
28885	39809
29144	40049
29308	40296
29576	40484
29816	40772
30080	41020
30301	41264
30586	41440
30816	41708
31044	41876
31326	42126
31556	42338
31824	42648
32097	42752
32345	43012
32620	43184
32880	43352
33178	43584
33450	43736
33633	43880
33884	44054
34152	44184
34384	44332
34642	44492
34884	44618
35092	44736
35266	44840
35528	44986
35696	45092
35892	45217
36114	45334
36320	45420
36496	45572
36628	45668
36828	45796
36954	45892
37120	46008
37273	46124
37442	46218
37536	46309
37688	46432
37808	46540
37988	46696
38036	46778
38196	46898
38225	47012
38360	47104
38450	47224
38608	47304
38692	47396
38712	47480
38777	47616
38856	47688
39056	47809
39000	47892
39189	48008
39156	48068
39332	48156
39296	48256
39468	48324
39448	48426
39532	48512
39608	48620
39708	48692
39796	48832
39882	48917
40056	48988
40156	49072
40242	49200
40256	49272
40340	49400
40448	49476
40552	49556
40648	49628
40776	49704
40796	49764
40972	49788
40944	49844
41032	49880
41096	49904
41177	49924
41220	49928
41256	49929
41360	49956
41378	49936
41448	49944
41528	49880
41588	49884
41512	49848
41536	49828
41700	49792
41720	49780
41712	49712
41752	49664
41617	49608
41688	49560
41617	49514
41756	49448
41664	49404
41624	49316
41736	49280
41697	49244
41596	49136
41592	49096
41576	49008
41608	48908
41576	48788
41568	48720
41556	48620
41628	48496
41564	48440
41648	48348
41596	48244
41616	48140
41652	47961
41696	47905
41868	47784
41800	47672
41888	47554
41984	47473
42089	47370
42260	47240
42368	47169
42376	47068
42500	46968
42714	46826
42880	46784
43004	46640
43148	46548
43216	46440
43352	46356
43500	46252
43696	46136
43797	46020
43930	45896
44080	45756
44256	45618
44320	45404
44500	45292
44548	45128
44660	44930
44704	44748
44772	44484
44836	44322
44908	44064
44960	43872
44936	43616
44948	43464
44984	43196
44976	42948
44912	42634
44897	42365
44808	42153
44760	41908
44649	41600
44589	41272
44412	41080
44284	40768
44148	40466
44049	40210
43788	39868
43604	39648
43464	39334
43240	39016
43036	38730
42832	38444
42572	38216
42364	37925
42141	37633
41912	37328
41664	37048
41436	36756
41237	36504
41092	36256
40720	35992
40480	35700
40256	35440
40144	35204
39808	34953
39576	34732
39320	34457
39156	34236
38869	33976
38640	33778
38490	33540
38192	33305
37964	33066
37722	32809
37496	32573
37352	32336
37108	32108
36768	31856
36544	31612
36288	31376
36076	31121
35872	30872
35620	30624
35300	30365
35024	30122
34768	29868
34546	29633
34292	29379
33996	29137
33741	28896
33464	28668
33224	28440
32960	28220
32652	28000
32372	27800
32130	27596
31833	27416
31544	27226
31274	27062
30976	26904
30688	26748
30388	26624
30116	26480
29788	26370
29496	26281
29168	26189
28932	26120
28626	26032
28257	25980
27984	25900
27686	25853
27412	25828
27072	25800
26792	25780
26494	25720
26180	25716
25908	25698
25568	25652
25373	25609
25042	25616
24756	25580
24553	25576
24310	25580
24033	25544
23800	25541
23505	25529
23321	25533
23126	25536
22864	25460
22644	25430
22416	25398
22185	25369
21960	25322
21697	25260
21505	25244
21298	25126
21076	25024
20828	24906
20652	24824
20408	24700
20194	24632
19912	24490
19768	24305
19508	24164
19318	24054
19074	23877
18816	23754
18596	23544
18409	23452
18177	23265
17966	23125
17700	22972
17491	22809
17308	22648
17098	22481
16796	22288
16635	22200
16414	22037
16193	21904
15960	21784
15750	21585
15528	21436
15327	21389
15132	21200
14904	21175
14670	21076
14504	20904
14292	20863
14082	20812
13925	20682
13748	20632
13500	20520
13408	20508
13234	20444
13022	20424
12952	20377
12816	20348
12643	20320
12580	20332
12508	20348
12404	20336
12318	20378
12215	20322
12196	20397
12153	20368
12098	20554
12089	20458
12068	20656
12064	20580
12068	20745
12068	20752
12060	20748
12067	20819
12135	20851
12176	20874
12236	20856
12248	20884
12325	20815
12333	20924
12432	20872
12389	20856
12508	20864
12553	20824
12586	20810
12669	20772
12677	20728
12786	20708
12818	20664
12899	20620
12958	20604
13015	20506
13092	20462
13084	20438
13137	20504
13217	20389
13320	20464
13362	20460
13402	20478
13459	20454
13534	20373
13524	20460
13680	20500
13689	20530
13767	20532
13848	20493
13899	20608
13959	20700
14054	20688
14096	20694
14178	20756
14244	20912
14330	20983
14390	21020
14438	21188
14569	21285
14693	21404
14814	21541
14868	21656
15034	21737
15194	21918
15344	22112
15468	22282
15672	22460
15826	22637
15991	22854
16128	22986
16349	23130
16584	23288
16788	23530
16989	23681
17209	23874
17424	24048
17608	24147
17888	24404
18128	24549
18370	24714
18630	24893
18848	25044
19146	25172
19372	25328
19662	25552
19936	25697
20196	25897
20492	26053
20776	26232
21048	26424
21308	26616
21626	26808
21911	27016
22201	27282
22472	27500
22796	27669
23080	27889
23275	28140
23618	28353
23861	28600
24144	28818
24484	29084
24822	29316
25080	29556
25324	29792
25648	30061
25928	30256
26256	30514
26505	30745
26784	30985
27122	31240
27392	31546
27708	31717
27977	31986
28291	32285
28604	32545
28916	32758
29212	33028
29536	33288
29874	33632
30188	33888
30520	34157
30836	34380
31165	34632
31498	34908
31822	35164
32170	35430
32504	35708
32808	35942
33133	36152
33516	36410
33796	36536
34160	36800
34473	36956
34836	37200
35105	37348
35404	37440
35724	37585
36026	37757
36336	37968
36632	38144
37024	38272
37221	38344
37517	38536
37808	38624
38084	38749
38352	38912
38612	38940
38888	39040
39132	39256
39428	39348
39610	39404
39856	39601
40132	39700
40388	39768
40652	39936
40868	39957
40940	40052
41153	40221
41403	40376
41520	40466
41704	40520
41883	40680
42092	40864
42192	40904
42376	40996
42524	41072
42772	41296
42864	41352
42976	41388
43196	41492
43280	41612
43420	41805
43570	41920
43724	41954
43872	42144
44028	42226
44208	42352
44316	42380
44476	42444
44640	42536
44812	42628
44920	42808
45064	42848
45236	42880
45348	43032
45480	43034
45688	43056
45776	43104
45920	43208
45996	43180
46152	43264
46264	43256
46340	43274
46432	43264
46584	43260
46636	43273
46720	43240
46788	43168
46858	43213
46956	43144
46972	43156
47076	43098
47082	43040
47105	43052
47130	42980
47210	42926
47236	42861
47198	42881
47232	42804
47164	42796
47208	42704
47144	42692
47153	42604
47044	42560
47032	42524
46972	42432
46984	42400
46936	42352
46809	42318
46736	42268
46656	42201
46568	42084
46560	42072
46488	42004
46349	41864
46260	41784
46216	41728
46112	41664
46040	41604
46036	41460
45936	41336
45824	41300
45801	41152
45724	41048
45676	40921
45549	40752
45536	40672
45448	40504
45320	40304
45280	40180
45188	39996
45156	39824
45068	39617
44976	39428
44872	39208
44804	39000
44624	38785
44536	38535
44412	38318
44336	38080
44232	37833
44084	37596
43916	37340
43760	37112
43604	36856
43464	36608
43376	36368
43116	36136
42944	35907
42824	35658
42660	35456
42368	35226
42160	35036
41954	34817
41792	34621
41632	34465
41344	34273
41184	34098
40888	33942
40636	33762
40498	33612
40221	33472
39952	33336
39746	33178
39484	33056
39252	32906
39028	32776
38813	32640
38569	32506
38332	32376
38144	32246
37992	32124
37800	31985
37520	31868
37336	31741
37136	31616
36968	31499
36908	31378
36624	31244
36520	31128
36290	30994
36187	30869
35980	30740
35880	30612
35672	30464
35536	30340
35374	30176
35208	30020
35072	29876
34928	29708
34756	29541
34600	29360
34436	29180
34296	28985
34113	28804
33952	28616
33776	28416
33600	28219
33424	28028
33216	27836
33014	27637
32813	27445
32576	27264
32374	27074
32172	26886
31965	26708
31708	26516
31508	26357
31284	26186
31008	26017
30773	25865
30488	25712
30296	25573
30028	25428
29778	25298
29581	25168
29336	25056
29068	24936
28896	24834
28644	24736
28500	24634
28248	24544
28000	24471
27818	24386
27600	24305
27440	24253
27250	24184
27117	24134
26909	24084
26752	24048
26640	24016
26465	23980
26390	23957
26213	23938
26121	23928
26018	23921
25942	23894
25868	23877
25714	23858
25688	23836
25548	23812
25540	23792
25406	23792
25322	23726
25240	23696
25236	23672
25160	23594
25053	23512
24996	23484
24854	23412
24756	23312
24657	23220
24629	23122
24466	23029
24411	22925
24273	22832
24204	22750
24084	22620
23956	22498
23822	22405
23660	22310
23501	22188
23358	22112
23213	22041
23056	21944
22928	21884
22768	21788
22558	21746
22365	21661
22234	21636
22063	21584
21902	21520
21675	21512
21560	21474
21344	21509
21232	21469
21072	21469
20912	21474
20746	21512
20514	21512
20418	21520
20234	21580
20072	21632
19960	21657
19896	21754
19824	21810
19721	21882
19599	22002
19496	22058
19448	22192
19384	22253
19366	22388
19402	22552
19398	22638
19384	22755
19412	22856
19412	23022
19512	23138
19530	23308
19601	23428
19656	23516
19710	23606
19812	23788
19998	23938
20084	24004
20224	24128
20291	24262
20504	24448
20600	24560
20714	24653
20940	24824
21040	24944
21213	25088
21405	25236
21608	25378
21778	25549
21917	25708
22144	25920
22305	26060
22584	26224
22696	26426
22971	26592
23126	26774
23336	27044
23521	27201
23746	27384
23982	27592
24128	27842
24376	28064
24643	28321
24808	28468
25110	28684
25273	29004
25520	29144
25708	29436
26016	29628
26242	29892
26514	30090
26712	30366
26996	30592
27245	30868
27516	31158
27790	31356
28029	31620
28333	31880
28626	32140
28868	32488
29168	32678
29450	32904
29748	33156
30036	33396
30323	33586
30601	33796
30896	34000
31180	34184
31472	34378
31732	34616
32014	34688
32284	34872
32590	34968
32856	35181
33076	35188
33380	35284
33636	35448
33844	35552
34084	35596
34392	35634
34568	35728
34856	35789
35048	35896
35248	36004
35492	36041
35668	36180
35876	36320
36088	36308
36273	36433
36528	36512
36664	36682
36776	36748
37048	36868
37209	36988
37296	37192
37456	37258
37612	37400
37754	37548
37954	37696
38057	37928
38216	38016
38332	38144
38480	38300
38620	38560
38700	38648
38828	38780
38994	38944
39084	39216
39305	39308
39373	39480
39512	39657
39656	39844
39840	39976
39958	40152
40136	40364
40288	40520
40456	40744
40760	40962
40816	41036
40980	41328
41280	41504
41440	41668
41540	41736
41720	41848
41944	42068
42168	42220
42180	42272
42476	42336
42536	42548
42676	42634
42940	42641
43004	42753
43128	42782
43284	42916
43496	42964
43608	43008
43676	43072
43788	43109
43928	43180
44108	43152
44154	43220
44288	43196
44378	43216
44500	43276
44584	43256
44712	43336
44729	43352
44813	43374
44868	43297
44953	43285
45058	43360
45040	43276
